source,NYCMng,,,
demandMatrix-abilene-zhang-5min-20040301-1045.txt,390.34198599999996,,,
demandMatrix-abilene-zhang-5min-20040301-1050.txt,386.960514,,,
demandMatrix-abilene-zhang-5min-20040301-1055.txt,375.71319700000004,,,
demandMatrix-abilene-zhang-5min-20040301-1100.txt,361.560356,,,
demandMatrix-abilene-zhang-5min-20040301-1105.txt,358.99694,,,
demandMatrix-abilene-zhang-5min-20040301-1110.txt,361.28427600000003,,,
demandMatrix-abilene-zhang-5min-20040301-1115.txt,370.007584,,,
demandMatrix-abilene-zhang-5min-20040301-1120.txt,370.705377,,,
demandMatrix-abilene-zhang-5min-20040301-1125.txt,381.994597,,,
demandMatrix-abilene-zhang-5min-20040301-1130.txt,384.20143499999995,,,
demandMatrix-abilene-zhang-5min-20040301-1135.txt,376.39539700000006,,,
demandMatrix-abilene-zhang-5min-20040301-1140.txt,355.374866,,,
demandMatrix-abilene-zhang-5min-20040301-1145.txt,373.29506599999996,,,
demandMatrix-abilene-zhang-5min-20040301-1150.txt,344.372054,,,
demandMatrix-abilene-zhang-5min-20040301-1155.txt,335.01452599999993,,,
demandMatrix-abilene-zhang-5min-20040301-1200.txt,339.84966599999996,,,
demandMatrix-abilene-zhang-5min-20040301-1205.txt,338.30526399999997,,,
demandMatrix-abilene-zhang-5min-20040301-1210.txt,326.87142900000003,,,
demandMatrix-abilene-zhang-5min-20040301-1215.txt,335.358757,,,
demandMatrix-abilene-zhang-5min-20040301-1220.txt,318.644048,,,
demandMatrix-abilene-zhang-5min-20040301-1225.txt,321.27826500000003,,,
demandMatrix-abilene-zhang-5min-20040301-1230.txt,320.60254299999997,,,
demandMatrix-abilene-zhang-5min-20040301-1235.txt,325.616941,,,
demandMatrix-abilene-zhang-5min-20040301-1240.txt,333.758986,,,
demandMatrix-abilene-zhang-5min-20040301-1245.txt,329.43164700000005,,,
demandMatrix-abilene-zhang-5min-20040301-1250.txt,329.96087500000004,,,
demandMatrix-abilene-zhang-5min-20040301-1255.txt,327.593335,,,
demandMatrix-abilene-zhang-5min-20040301-1300.txt,346.572628,,,
demandMatrix-abilene-zhang-5min-20040301-1305.txt,350.661015,,,
demandMatrix-abilene-zhang-5min-20040301-1310.txt,349.28369399999997,,,
demandMatrix-abilene-zhang-5min-20040301-1315.txt,364.49081,,,
demandMatrix-abilene-zhang-5min-20040301-1320.txt,374.091609,,,
demandMatrix-abilene-zhang-5min-20040301-1325.txt,380.34514499999995,,,
demandMatrix-abilene-zhang-5min-20040301-1330.txt,383.02733,,,
demandMatrix-abilene-zhang-5min-20040301-1335.txt,377.619366,,,
demandMatrix-abilene-zhang-5min-20040301-1340.txt,390.366674,,,
demandMatrix-abilene-zhang-5min-20040301-1345.txt,387.694647,,,
demandMatrix-abilene-zhang-5min-20040301-1350.txt,373.256824,,,
demandMatrix-abilene-zhang-5min-20040301-1355.txt,379.50813300000004,,,
demandMatrix-abilene-zhang-5min-20040301-1400.txt,412.92047299999996,,,
demandMatrix-abilene-zhang-5min-20040301-1405.txt,410.514459,,,
demandMatrix-abilene-zhang-5min-20040301-1410.txt,414.94193700000005,,,
demandMatrix-abilene-zhang-5min-20040301-1415.txt,426.228703,,,
demandMatrix-abilene-zhang-5min-20040301-1420.txt,455.735738,,,
demandMatrix-abilene-zhang-5min-20040301-1425.txt,465.62155600000006,,,
demandMatrix-abilene-zhang-5min-20040301-1430.txt,475.07310400000006,,,
demandMatrix-abilene-zhang-5min-20040301-1435.txt,471.88161499999995,,,
demandMatrix-abilene-zhang-5min-20040301-1440.txt,455.17816500000004,,,
demandMatrix-abilene-zhang-5min-20040301-1445.txt,450.26852400000007,,,
demandMatrix-abilene-zhang-5min-20040301-1450.txt,463.276585,,,
demandMatrix-abilene-zhang-5min-20040301-1455.txt,452.20593899999994,,,
demandMatrix-abilene-zhang-5min-20040301-1500.txt,455.09456,,,
demandMatrix-abilene-zhang-5min-20040301-1505.txt,446.767192,,,
demandMatrix-abilene-zhang-5min-20040301-1510.txt,448.904862,,,
demandMatrix-abilene-zhang-5min-20040301-1515.txt,454.49253100000004,,,
demandMatrix-abilene-zhang-5min-20040301-1520.txt,481.33083700000003,,,
demandMatrix-abilene-zhang-5min-20040301-1525.txt,483.14348099999995,,,
demandMatrix-abilene-zhang-5min-20040301-1530.txt,472.59642399999996,,,
demandMatrix-abilene-zhang-5min-20040301-1535.txt,462.81356000000005,,,
demandMatrix-abilene-zhang-5min-20040301-1540.txt,485.598205,,,
demandMatrix-abilene-zhang-5min-20040301-1545.txt,487.547348,,,
demandMatrix-abilene-zhang-5min-20040301-1550.txt,490.51817700000004,,,
demandMatrix-abilene-zhang-5min-20040301-1555.txt,502.09947199999993,,,
demandMatrix-abilene-zhang-5min-20040301-1600.txt,524.0558599999999,,,
demandMatrix-abilene-zhang-5min-20040301-1605.txt,528.584508,,,
demandMatrix-abilene-zhang-5min-20040301-1610.txt,539.311599,,,
demandMatrix-abilene-zhang-5min-20040301-1615.txt,565.950531,,,
demandMatrix-abilene-zhang-5min-20040301-1620.txt,549.4918289999999,,,
demandMatrix-abilene-zhang-5min-20040301-1625.txt,534.1940480000001,,,
demandMatrix-abilene-zhang-5min-20040301-1630.txt,547.1864760000001,,,
demandMatrix-abilene-zhang-5min-20040301-1635.txt,559.2076350000001,,,
demandMatrix-abilene-zhang-5min-20040301-1640.txt,577.789741,,,
demandMatrix-abilene-zhang-5min-20040301-1645.txt,622.356237,,,
demandMatrix-abilene-zhang-5min-20040301-1650.txt,616.009605,,,
demandMatrix-abilene-zhang-5min-20040301-1655.txt,630.699879,,,
demandMatrix-abilene-zhang-5min-20040301-1700.txt,594.056964,,,
demandMatrix-abilene-zhang-5min-20040301-1705.txt,631.767209,,,
demandMatrix-abilene-zhang-5min-20040301-1710.txt,614.722223,,,
demandMatrix-abilene-zhang-5min-20040301-1715.txt,629.709589,,,
demandMatrix-abilene-zhang-5min-20040301-1720.txt,631.621915,,,
demandMatrix-abilene-zhang-5min-20040301-1725.txt,624.4350669999999,,,
demandMatrix-abilene-zhang-5min-20040301-1730.txt,600.015849,,,
demandMatrix-abilene-zhang-5min-20040301-1735.txt,597.7011780000001,,,
demandMatrix-abilene-zhang-5min-20040301-1740.txt,603.599958,,,
demandMatrix-abilene-zhang-5min-20040301-1745.txt,616.9618540000001,,,
demandMatrix-abilene-zhang-5min-20040301-1750.txt,613.474506,,,
demandMatrix-abilene-zhang-5min-20040301-1755.txt,608.5830510000001,,,
demandMatrix-abilene-zhang-5min-20040301-1800.txt,589.072565,,,
demandMatrix-abilene-zhang-5min-20040301-1805.txt,588.8580569999999,,,
demandMatrix-abilene-zhang-5min-20040301-1810.txt,583.360831,,,
demandMatrix-abilene-zhang-5min-20040301-1815.txt,614.0719770000001,,,
demandMatrix-abilene-zhang-5min-20040301-1820.txt,605.136282,,,
demandMatrix-abilene-zhang-5min-20040301-1825.txt,615.92953,,,
demandMatrix-abilene-zhang-5min-20040301-1830.txt,645.652927,,,
demandMatrix-abilene-zhang-5min-20040301-1835.txt,646.3534159999999,,,
demandMatrix-abilene-zhang-5min-20040301-1840.txt,640.253916,,,
demandMatrix-abilene-zhang-5min-20040301-1845.txt,606.0985760000001,,,
demandMatrix-abilene-zhang-5min-20040301-1850.txt,630.338768,,,
demandMatrix-abilene-zhang-5min-20040301-1855.txt,644.1767100000001,,,
demandMatrix-abilene-zhang-5min-20040301-1900.txt,645.7260349999999,,,
demandMatrix-abilene-zhang-5min-20040301-1905.txt,626.074209,,,
demandMatrix-abilene-zhang-5min-20040301-1910.txt,610.816771,,,
demandMatrix-abilene-zhang-5min-20040301-1915.txt,612.476402,,,
demandMatrix-abilene-zhang-5min-20040301-1920.txt,623.5802209999999,,,
demandMatrix-abilene-zhang-5min-20040301-1925.txt,620.758052,,,
demandMatrix-abilene-zhang-5min-20040301-1930.txt,638.229237,,,
demandMatrix-abilene-zhang-5min-20040301-1935.txt,630.272193,,,
demandMatrix-abilene-zhang-5min-20040301-1940.txt,630.074033,,,
demandMatrix-abilene-zhang-5min-20040301-1945.txt,632.974688,,,
demandMatrix-abilene-zhang-5min-20040301-1950.txt,628.4857119999999,,,
demandMatrix-abilene-zhang-5min-20040301-1955.txt,630.799772,,,
demandMatrix-abilene-zhang-5min-20040301-2000.txt,635.828092,,,
demandMatrix-abilene-zhang-5min-20040301-2005.txt,626.3092419999999,,,
demandMatrix-abilene-zhang-5min-20040301-2010.txt,617.25305,,,
demandMatrix-abilene-zhang-5min-20040301-2015.txt,637.399136,,,
demandMatrix-abilene-zhang-5min-20040301-2020.txt,633.572864,,,
demandMatrix-abilene-zhang-5min-20040301-2025.txt,633.258848,,,
demandMatrix-abilene-zhang-5min-20040301-2030.txt,645.0295020000001,,,
demandMatrix-abilene-zhang-5min-20040301-2035.txt,658.227337,,,
demandMatrix-abilene-zhang-5min-20040301-2040.txt,663.965431,,,
demandMatrix-abilene-zhang-5min-20040301-2045.txt,650.639194,,,
demandMatrix-abilene-zhang-5min-20040301-2050.txt,662.7737910000001,,,
demandMatrix-abilene-zhang-5min-20040301-2055.txt,646.4367070000001,,,
demandMatrix-abilene-zhang-5min-20040301-2100.txt,652.4345299999999,,,
demandMatrix-abilene-zhang-5min-20040301-2105.txt,640.246669,,,
demandMatrix-abilene-zhang-5min-20040301-2110.txt,644.8553949999998,,,
demandMatrix-abilene-zhang-5min-20040301-2115.txt,659.730879,,,
demandMatrix-abilene-zhang-5min-20040301-2120.txt,653.9999290000001,,,
demandMatrix-abilene-zhang-5min-20040301-2125.txt,651.0713340000002,,,
demandMatrix-abilene-zhang-5min-20040301-2130.txt,651.850784,,,
demandMatrix-abilene-zhang-5min-20040301-2135.txt,646.2319309999999,,,
demandMatrix-abilene-zhang-5min-20040301-2140.txt,652.454788,,,
demandMatrix-abilene-zhang-5min-20040301-2145.txt,677.1305689999999,,,
demandMatrix-abilene-zhang-5min-20040301-2150.txt,687.9731880000002,,,
demandMatrix-abilene-zhang-5min-20040301-2155.txt,767.723369,,,
demandMatrix-abilene-zhang-5min-20040301-2200.txt,776.9935059999998,,,
demandMatrix-abilene-zhang-5min-20040301-2205.txt,719.565997,,,
demandMatrix-abilene-zhang-5min-20040301-2210.txt,685.938275,,,
demandMatrix-abilene-zhang-5min-20040301-2215.txt,743.1067890000002,,,
demandMatrix-abilene-zhang-5min-20040301-2220.txt,728.69273,,,
demandMatrix-abilene-zhang-5min-20040301-2225.txt,695.118903,,,
demandMatrix-abilene-zhang-5min-20040301-2230.txt,659.261711,,,
demandMatrix-abilene-zhang-5min-20040301-2235.txt,714.852394,,,
demandMatrix-abilene-zhang-5min-20040301-2240.txt,735.32719,,,
demandMatrix-abilene-zhang-5min-20040301-2245.txt,755.45485,,,
demandMatrix-abilene-zhang-5min-20040301-2250.txt,722.3956900000001,,,
demandMatrix-abilene-zhang-5min-20040301-2255.txt,701.3175389999999,,,
demandMatrix-abilene-zhang-5min-20040301-2300.txt,724.148266,,,
demandMatrix-abilene-zhang-5min-20040301-2305.txt,767.414533,,,
demandMatrix-abilene-zhang-5min-20040301-2310.txt,730.076949,,,
demandMatrix-abilene-zhang-5min-20040301-2315.txt,681.0093830000001,,,
demandMatrix-abilene-zhang-5min-20040301-2320.txt,701.497635,,,
demandMatrix-abilene-zhang-5min-20040301-2325.txt,714.348228,,,
demandMatrix-abilene-zhang-5min-20040301-2330.txt,723.6503180000001,,,
demandMatrix-abilene-zhang-5min-20040301-2335.txt,699.077045,,,
demandMatrix-abilene-zhang-5min-20040301-2340.txt,670.828376,,,
demandMatrix-abilene-zhang-5min-20040301-2345.txt,685.9839900000001,,,
demandMatrix-abilene-zhang-5min-20040301-2350.txt,717.440589,,,
demandMatrix-abilene-zhang-5min-20040301-2355.txt,673.9583449999999,,,
demandMatrix-abilene-zhang-5min-20040302-0000.txt,613.411007,,,
demandMatrix-abilene-zhang-5min-20040302-0005.txt,675.529808,,,
demandMatrix-abilene-zhang-5min-20040302-0010.txt,680.836071,,,
demandMatrix-abilene-zhang-5min-20040302-0015.txt,681.851546,,,
demandMatrix-abilene-zhang-5min-20040302-0020.txt,620.618984,,,
demandMatrix-abilene-zhang-5min-20040302-0025.txt,674.573713,,,
demandMatrix-abilene-zhang-5min-20040302-0030.txt,696.217707,,,
demandMatrix-abilene-zhang-5min-20040302-0035.txt,691.856613,,,
demandMatrix-abilene-zhang-5min-20040302-0040.txt,651.231358,,,
demandMatrix-abilene-zhang-5min-20040302-0045.txt,687.3582959999999,,,
demandMatrix-abilene-zhang-5min-20040302-0050.txt,690.881341,,,
demandMatrix-abilene-zhang-5min-20040302-0055.txt,676.9095809999999,,,
demandMatrix-abilene-zhang-5min-20040302-0100.txt,676.135823,,,
demandMatrix-abilene-zhang-5min-20040302-0105.txt,698.217729,,,
demandMatrix-abilene-zhang-5min-20040302-0110.txt,679.882428,,,
demandMatrix-abilene-zhang-5min-20040302-0115.txt,702.128722,,,
demandMatrix-abilene-zhang-5min-20040302-0120.txt,677.889377,,,
demandMatrix-abilene-zhang-5min-20040302-0125.txt,687.746844,,,
demandMatrix-abilene-zhang-5min-20040302-0130.txt,705.0758979999999,,,
demandMatrix-abilene-zhang-5min-20040302-0135.txt,720.136907,,,
demandMatrix-abilene-zhang-5min-20040302-0140.txt,706.338432,,,
demandMatrix-abilene-zhang-5min-20040302-0145.txt,653.307491,,,
demandMatrix-abilene-zhang-5min-20040302-0150.txt,685.296963,,,
demandMatrix-abilene-zhang-5min-20040302-0155.txt,710.5076730000001,,,
demandMatrix-abilene-zhang-5min-20040302-0200.txt,711.12572,,,
demandMatrix-abilene-zhang-5min-20040302-0205.txt,687.9801199999999,,,
demandMatrix-abilene-zhang-5min-20040302-0210.txt,648.973338,,,
demandMatrix-abilene-zhang-5min-20040302-0215.txt,652.253133,,,
demandMatrix-abilene-zhang-5min-20040302-0220.txt,660.486596,,,
demandMatrix-abilene-zhang-5min-20040302-0225.txt,712.4459710000001,,,
demandMatrix-abilene-zhang-5min-20040302-0230.txt,710.732165,,,
demandMatrix-abilene-zhang-5min-20040302-0235.txt,706.531968,,,
demandMatrix-abilene-zhang-5min-20040302-0240.txt,633.125779,,,
demandMatrix-abilene-zhang-5min-20040302-0245.txt,624.147752,,,
demandMatrix-abilene-zhang-5min-20040302-0250.txt,630.727403,,,
demandMatrix-abilene-zhang-5min-20040302-0255.txt,684.093428,,,
demandMatrix-abilene-zhang-5min-20040302-0300.txt,690.0778409999999,,,
demandMatrix-abilene-zhang-5min-20040302-0305.txt,698.4958939999999,,,
demandMatrix-abilene-zhang-5min-20040302-0310.txt,638.98488,,,
demandMatrix-abilene-zhang-5min-20040302-0315.txt,616.258231,,,
demandMatrix-abilene-zhang-5min-20040302-0320.txt,618.4138360000001,,,
demandMatrix-abilene-zhang-5min-20040302-0325.txt,615.583013,,,
demandMatrix-abilene-zhang-5min-20040302-0330.txt,635.148959,,,
demandMatrix-abilene-zhang-5min-20040302-0335.txt,630.216907,,,
demandMatrix-abilene-zhang-5min-20040302-0340.txt,610.2657290000001,,,
demandMatrix-abilene-zhang-5min-20040302-0345.txt,638.4771000000001,,,
demandMatrix-abilene-zhang-5min-20040302-0350.txt,638.504313,,,
demandMatrix-abilene-zhang-5min-20040302-0355.txt,622.260079,,,
demandMatrix-abilene-zhang-5min-20040302-0400.txt,640.0030459999999,,,
demandMatrix-abilene-zhang-5min-20040302-0405.txt,625.738294,,,
demandMatrix-abilene-zhang-5min-20040302-0410.txt,615.677046,,,
demandMatrix-abilene-zhang-5min-20040302-0415.txt,628.606119,,,
demandMatrix-abilene-zhang-5min-20040302-0420.txt,617.412785,,,
demandMatrix-abilene-zhang-5min-20040302-0425.txt,642.032071,,,
demandMatrix-abilene-zhang-5min-20040302-0430.txt,621.874286,,,
demandMatrix-abilene-zhang-5min-20040302-0435.txt,624.378331,,,
demandMatrix-abilene-zhang-5min-20040302-0440.txt,686.368041,,,
demandMatrix-abilene-zhang-5min-20040302-0445.txt,705.7175179999999,,,
demandMatrix-abilene-zhang-5min-20040302-0450.txt,686.611062,,,
demandMatrix-abilene-zhang-5min-20040302-0455.txt,662.732514,,,
demandMatrix-abilene-zhang-5min-20040302-0500.txt,648.6425320000001,,,
demandMatrix-abilene-zhang-5min-20040302-0505.txt,663.6213290000001,,,
demandMatrix-abilene-zhang-5min-20040302-0510.txt,666.5622960000001,,,
demandMatrix-abilene-zhang-5min-20040302-0515.txt,641.2592520000001,,,
demandMatrix-abilene-zhang-5min-20040302-0520.txt,597.757617,,,
demandMatrix-abilene-zhang-5min-20040302-0525.txt,597.898536,,,
demandMatrix-abilene-zhang-5min-20040302-0530.txt,586.805218,,,
demandMatrix-abilene-zhang-5min-20040302-0535.txt,598.8680099999999,,,
demandMatrix-abilene-zhang-5min-20040302-0540.txt,613.9845459999999,,,
demandMatrix-abilene-zhang-5min-20040302-0545.txt,613.3057329999999,,,
demandMatrix-abilene-zhang-5min-20040302-0550.txt,596.8286330000001,,,
demandMatrix-abilene-zhang-5min-20040302-0555.txt,587.433527,,,
demandMatrix-abilene-zhang-5min-20040302-0600.txt,604.0327940000001,,,
demandMatrix-abilene-zhang-5min-20040302-0605.txt,581.3459969999999,,,
demandMatrix-abilene-zhang-5min-20040302-0610.txt,561.6047960000001,,,
demandMatrix-abilene-zhang-5min-20040302-0615.txt,559.4845029999999,,,
demandMatrix-abilene-zhang-5min-20040302-0620.txt,575.0740930000001,,,
demandMatrix-abilene-zhang-5min-20040302-0625.txt,569.210773,,,
demandMatrix-abilene-zhang-5min-20040302-0630.txt,550.7427630000001,,,
demandMatrix-abilene-zhang-5min-20040302-0635.txt,539.457116,,,
demandMatrix-abilene-zhang-5min-20040302-0640.txt,575.9909980000001,,,
demandMatrix-abilene-zhang-5min-20040302-0645.txt,546.851954,,,
demandMatrix-abilene-zhang-5min-20040302-0650.txt,537.9293759999999,,,
demandMatrix-abilene-zhang-5min-20040302-0655.txt,541.272528,,,
demandMatrix-abilene-zhang-5min-20040302-0700.txt,540.378528,,,
demandMatrix-abilene-zhang-5min-20040302-0705.txt,533.965304,,,
demandMatrix-abilene-zhang-5min-20040302-0710.txt,524.7543929999999,,,
